Capital IQ Company Screening Report > [Financial Ratio Bot] Chemical companies test case,,,,,,,,,,,,,
,,,,,,,,,,,,,
Company Name,Exchange:Ticker,Industry Classifications,P/LTM Diluted EPS Before Extra [Latest] (x),"Day Close Price [Latest] (SGD, Historical rate)",P/BV [Latest] (x),"Total Revenues, 3 Yr CAGR % [LTM] (%)",Return on Equity % [LTM],Current Ratio [LTM],EBITDA Margin % [LTM],Total Asset Turnover [Latest Annual],Total Debt/Capital % [Latest Annual],Exchanges [Primary Listing],Exchanges [Secondary Listings]
PT Widodo Makmur Unggas Tbk (IDX:WMUU),IDX:WMUU,Consumer Staples (Primary), 10.9 , 0.014 , 2.0 ,-, 13.9 , 1.54 , 11.4 , 1.01 , 48.0 ,Indonesia Stock Exchange (IDX),-
PT Wijaya Karya (Persero) Tbk. (IDX:WIKA),IDX:WIKA,Industrials (Primary); Consumer Discretionary; Materials; Materials; Real Estate, 54.2 , 0.088 , 0.649 , (17.2)  , 1.64 , 1.18 , 9.71 , 0.254 , 60.7 ,Indonesia Stock Exchange (IDX),"DB:5AA
Company: PT Wijaya Karya (Persero) Tbk.
(IQT38677455) - Deutsche Boerse AG (DB)"
PT Wijaya Karya Bangunan Gedung Tbk. (IDX:WEGE),IDX:WEGE,Industrials (Primary); Consumer Discretionary; Materials; Materials; Real Estate, 14.1 , 0.017 , 0.795 , (16.5)  , 5.65 , 1.58 , 5.88 , 0.458 , 39.9 ,Indonesia Stock Exchange (IDX),-
PT Wijaya Karya Beton Tbk (IDX:WTON),IDX:WTON,Materials (Primary); Materials (Primary); Financials; Industrials, 16.3 , 0.021 , 0.629 , (3.6)  , 3.57 , 1.12 , 9.72 , 0.51 , 45.2 ,Indonesia Stock Exchange (IDX),"DB:WK0
Company: PT Wijaya Karya Beton Tbk
(IQT267173723) - Deutsche Boerse AG (DB)"
PT Wilmar Cahaya Indonesia Tbk. (IDX:CEKA),IDX:CEKA,Consumer Staples (Primary), 6.55 , 0.166 , 0.822 , (1.42)  , 13.1 , 5.34 , 5.67 , 2.46 ,-,Indonesia Stock Exchange (IDX),-
PT Wilton Makmur indonesia Tbk (IDX:SQMI),IDX:SQMI,Energy (Primary); Materials; Materials,NM, 0.027 ,NM,-,-, 0.066 ,-,-, 151.0 ,Indonesia Stock Exchange (IDX),-
PT Wintermar Offshore Marine Tbk (IDX:WINS),IDX:WINS,Energy (Primary); Industrials,NM, 0.011 , 0.287 , (14.7)  , (10.1)  , 1.26 , 10.3 , 0.185 , 30.8 ,Indonesia Stock Exchange (IDX),"DB:W6O
Company: PT Wintermar Offshore Marine Tbk
(IQT117254150) - Deutsche Boerse AG (DB)"
PT Wismilak Inti Makmur Tbk (IDX:WIIM),IDX:WIIM,Consumer Staples (Primary), 10.5 , 0.062 , 1.12 , 0.807 , 11.3 , 3.66 , 12.8 , 0.756 , 5.26 ,Indonesia Stock Exchange (IDX),-
PT XL Axiata Tbk (IDX:EXCL),IDX:EXCL,Communication Services (Primary); Industrials; Information Technology, 78.4 , 0.244 , 1.52 , 4.37 , 1.94 , 0.402 , 35.2 , 0.399 , 63.7 ,Indonesia Stock Exchange (IDX),"DB:E5F
Company: PT XL Axiata Tbk
(IQT31782297) - Deutsche Boerse AG (DB)"
PT Yanaprima Hastapersada Tbk (IDX:YPAS),IDX:YPAS,Materials (Primary); Materials (Primary), 25.7 , 0.036 , 2.06 , 4.64 , 8.34 , 1.71 , 9.06 , 1.27 , 50.2 ,Indonesia Stock Exchange (IDX),-
PT Yelooo Integra Datanet Tbk (IDX:YELO),IDX:YELO,Consumer Discretionary (Primary); Communication Services,NM, 0.013 , 1.3 , (33.4)  , (64.9)  , 2.55 ,-, 0.034 ,-,Indonesia Stock Exchange (IDX),-
PT Yulie Sekuritas Indonesia Tbk (IDX:YULE),IDX:YULE,Financials (Primary), 6.58 , 0.039 , 1.72 , 338.3 , 28.7 , 27.2 ,-,-,-,Indonesia Stock Exchange (IDX),-
PT Zebra Nusantara Tbk (IDX:ZBRA),IDX:ZBRA,Industrials (Primary); Energy,NM, 0.087 ,NM, (3.91)  ,NM, 0.106 , (9.71)  , 2.91 ,NM,Indonesia Stock Exchange (IDX),-
PT Zyrexindo Mandiri Buana Tbk (IDX:ZYRX),IDX:ZYRX,Information Technology (Primary); Consumer Discretionary, 12.4 , 0.055 , 11.7 , 54.0 , 126.7 , 1.72 , 23.3 , 2.09 , 39.9 ,Indonesia Stock Exchange (IDX),-
"PT. Andira Agro, Tbk (IDX:ANDI)",IDX:ANDI,Consumer Staples (Primary), 20.8 , 0.005 , 1.65 ,-, 8.35 , 1.13 , 23.5 , 0.607 , 43.4 ,Indonesia Stock Exchange (IDX),-
"PT. Bank Pembangunan Daerah Banten, Tbk (IDX:BEKS)",IDX:BEKS,Financials (Primary),NM, 0.008 , 0.632 , (46.9)  , (32.2)  ,-,-,-,-,Indonesia Stock Exchange (IDX),-
PT. Borneo Olah Sarana Sukses Tbk (IDX:BOSS),IDX:BOSS,Energy (Primary),NM, 0.006 , 0.662 , 16.9 , (30.3)  , 0.875 , (2.5)  , 0.385 , 51.2 ,Indonesia Stock Exchange (IDX),-
PT. Chandra Asri Petrochemical Tbk (IDX:TPIA),IDX:TPIA,Materials (Primary); Materials (Primary), 80.1 , 0.903 , 6.51 , (8.06)  , 8.45 , 2.04 , 17.7 , 0.513 , 31.8 ,Indonesia Stock Exchange (IDX),-
PT. Clipan Finance Indonesia Tbk (IDX:CFIN),IDX:CFIN,Financials (Primary),NM, 0.026 , 0.235 , 0.472 , (0.127)  , 8.78 ,-, 0.099 , 55.4 ,Indonesia Stock Exchange (IDX),-
PT. ERA Graha Realty (IDX:IPAC),IDX:IPAC,Real Estate (Primary),-,-,-,-,-,-,-,-,-,Indonesia Stock Exchange (IDX),-
PT. Gajah Tunggal Tbk (IDX:GJTL),IDX:GJTL,Consumer Discretionary (Primary); Industrials; Materials; Materials, 2.79 , 0.07 , 0.38 , (1.6)  , 14.7 , 1.78 , 15.3 , 0.733 , 43.6 ,Indonesia Stock Exchange (IDX),"DB:GH8
Company: PT. Gajah Tunggal Tbk
(IQT31781314) - Deutsche Boerse AG (DB)"
PT. Garuda Indonesia (Persero) Tbk (IDX:GIAA),IDX:GIAA,Industrials (Primary); Consumer Discretionary; Information Technology,NM, 0.021 ,NM, (19.2)  , (530.6)  , 0.152 , (25.1)  , 1.06 , 71.8 ,Indonesia Stock Exchange (IDX),-
PT. Global Mediacom Tbk (IDX:BMTR),IDX:BMTR,Communication Services (Primary); Consumer Discretionary; Information Technology, 3.32 , 0.025 , 0.378 , 5.94 , 11.5 , 1.71 , 41.3 , 0.438 , 36.6 ,Indonesia Stock Exchange (IDX),-
PT. Indah Prakasa Sentosa Tbk (IDX:INPS),IDX:INPS,Industrials (Primary),NM, 0.168 , 10.3 , (12.7)  , (10.7)  , 0.282 , 15.9 , 0.548 , 70.4 ,Indonesia Stock Exchange (IDX),-
PT. Indika Energy Tbk (IDX:INDY),IDX:INDY,Energy (Primary); Communication Services; Consumer Discretionary; Financials; Industrials; Information Technology; Materials; Materials; Real Estate; Utilities,NM, 0.121 , 0.701 , 6.19 , (9.53)  , 1.81 , 11.7 , 0.584 , 66.3 ,Indonesia Stock Exchange (IDX),-
PT. Indo-Rama Synthetics Tbk (IDX:INDR),IDX:INDR,Consumer Discretionary (Primary); Financials; Industrials; Materials; Materials; Real Estate, 9.38 , 0.388 , 0.483 , (8.44)  , 5.25 , 1.05 , 8.96 , 0.776 , 32.7 ,Indonesia Stock Exchange (IDX),-
PT. Jasnita Telekomindo Tbk (IDX:JAST),IDX:JAST,Communication Services (Primary); Industrials; Information Technology,NM, 0.013 , 2.13 , (12.2)  , (13.6)  , 1.15 , (5.56)  , 0.468 , 33.9 ,Indonesia Stock Exchange (IDX),-
PT. Mandom Indonesia Tbk (IDX:TCID),IDX:TCID,Consumer Staples (Primary),NM, 0.53 , 0.617 , (9.76)  , (2.82)  , 10.3 , 4.01 , 0.818 , 0.68 ,Indonesia Stock Exchange (IDX),-
PT. Map Boga Adiperkasa Tbk (IDX:MAPB),IDX:MAPB,Consumer Discretionary (Primary),NM, 0.122 , 2.87 , (4.56)  , (15.9)  , 0.622 , 2.55 , 0.907 , 34.7 ,Indonesia Stock Exchange (IDX),-
PT. Media Nusantara Citra Tbk (IDX:MNCN),IDX:MNCN,Communication Services (Primary), 6.59 , 0.083 , 0.85 , 4.1 , 13.9 , 3.85 , 41.7 , 0.433 , 21.7 ,Indonesia Stock Exchange (IDX),"DB:5M2
Company: PT. Media Nusantara Citra Tbk
(IQT39470134) - Deutsche Boerse AG (DB)"
PT. Mitra Adiperkasa Tbk (IDX:MAPI),IDX:MAPI,Consumer Discretionary (Primary); Consumer Staples; Financials; Information Technology; Real Estate,NM, 0.061 , 2.14 , (5.31)  , (8.69)  , 1.15 , 2.62 , 0.94 , 51.1 ,Indonesia Stock Exchange (IDX),"DB:QGI
Company: PT. Mitra Adiperkasa Tbk
(IQT31779647) - Deutsche Boerse AG (DB)"
PT. MNC Studios International Tbk. (IDX:MSIN),IDX:MSIN,Communication Services (Primary), 13.9 , 0.022 , 1.46 ,-, 11.3 , 3.24 , 18.9 , 0.879 , 22.9 ,Indonesia Stock Exchange (IDX),-
PT. Pinnacle Persada Investama - Pinnacle IDX30 ETF (IDX:XPID),IDX:XPID,Financials (Primary),-, 0.043 ,-,-,-,-,-,-,-,Indonesia Stock Exchange (IDX),-
PT. Polychem Indonesia Tbk (IDX:ADMG),IDX:ADMG,Materials (Primary); Materials (Primary); Consumer Discretionary,NM, 0.014 , 0.26 , (21.7)  , (20.6)  , 3.49 , (11.5)  , 0.663 ,-,Indonesia Stock Exchange (IDX),"DB:P2I
Company: PT. Polychem Indonesia Tbk
(IQT31779854) - Deutsche Boerse AG (DB)"
PT. Pool Advista Indonesia Tbk (IDX:POOL),IDX:POOL,Financials (Primary),NM,-, 0.272 ,-, (33.3)  , 32.5 ,NM,-, 3.9 ,Indonesia Stock Exchange (IDX),-
PT. Prima Alloy Steel Universal Tbk. (IDX:PRAS),IDX:PRAS,Consumer Discretionary (Primary),NM, 0.016 , 0.237 , (14.1)  , (8.44)  , 1.84 , 12.1 , 0.207 , 56.7 ,Indonesia Stock Exchange (IDX),-
PT. Ratu Prabu Energi Tbk (IDX:ARTI),IDX:ARTI,Energy (Primary); Industrials; Real Estate,NM, 0.005 ,NM, (59.4)  , (321.8)  , 0.012 ,-, 0.025 ," 3,403.1 ",Indonesia Stock Exchange (IDX),-
PT. Saraswati Griya Lestari Tbk (IDX:HOTL),IDX:HOTL,Real Estate (Primary); Consumer Discretionary,NM, 0.005 , 0.546 , (16.8)  , (13.7)  , 0.877 , (29.7)  , 0.043 , 17.3 ,Indonesia Stock Exchange (IDX),-
PT. Terregra Asia Energy Tbk (IDX:TGRA),IDX:TGRA,Utilities (Primary); Industrials,NM, 0.009 , 0.922 , (33.6)  , (2.43)  , 0.81 , (45.8)  , 0.046 , 36.3 ,Indonesia Stock Exchange (IDX),-
PT. Trust Finance Indonesia Tbk (IDX:TRUS),IDX:TRUS,Financials (Primary), 13.3 , 0.033 , 0.883 , 5.08 , 6.86 , 32.0 ,-, 0.129 , 2.62 ,Indonesia Stock Exchange (IDX),-
PT. Verena Multi Finance Tbk (IDX:VRNA),IDX:VRNA,Financials (Primary),NM, 0.013 , 1.25 , 25.0 , (0.618)  , 1.69 ,-, 0.072 , 75.6 ,Indonesia Stock Exchange (IDX),-
PT.Bank Multiarta Sentosa (IDX:MASB),IDX:MASB,Financials (Primary),-,-,-,-,-,-,-,-,-,Indonesia Stock Exchange (IDX),-
PTB Group Limited (ASX:PTB),ASX:PTB,Industrials (Primary); Financials, 8.55 , 0.737 , 1.03 , 24.8 , 14.0 , 3.46 , 15.6 , 0.666 , 32.1 ,Australian Securities Exchange (ASX),-
PTC Inc. (NasdaqGS:PTC),NasdaqGS:PTC,Information Technology (Primary), 73.7 , 188.11 , 9.82 , 10.5 , 15.1 , 1.18 , 24.0 , 0.482 , 45.9 ,Nasdaq Global Select (NasdaqGS),"BMV:PTC *
Company: PTC Inc.
(IQT562125433) - Bolsa Mexicana de Valores (BMV)

DB:PMTA
Company: PTC Inc.
(IQT26180045) - Deutsche Boerse AG (DB)

XTRA:PMTA
Company: PTC Inc.
(IQT46323966) - XETRA Trading Platform (XTRA)"
PTC India Financial Services Limited (BSE:533344),BSE:533344,Financials (Primary), 49.3 , 0.355 , 0.594 , (8.6)  , 1.21 ," 1,440.3 ",-, 0.033 , 81.2 ,Mumbai Stock Exchange (BSE),"NSEI:PFS
Company: PTC India Financial Services Limited
(IQT129303653) - National Stock Exchange of India (NSEI)"
PTC India Limited (BSE:532524),BSE:532524,Utilities (Primary); Financials; Industrials, 6.77 , 1.87 , 0.686 , 12.4 , 9.07 , 1.36 , 10.5 , 0.878 , 69.4 ,Mumbai Stock Exchange (BSE),"NSEI:PTC
Company: PTC India Limited
(IQT46356169) - National Stock Exchange of India (NSEI)"
PTC Industries Limited (BSE:539006),BSE:539006,Materials (Primary); Materials (Primary); Utilities, 173.0 , 38.19 , 6.95 ,-,-,-, 18.8 , 0.484 , 50.2 ,Mumbai Stock Exchange (BSE),-
"PTC Therapeutics, Inc. (NasdaqGS:PTCT)",NasdaqGS:PTCT,Health Care (Primary),NM, 58.45 , 10.6 , 24.3 , (110.6)  , 4.47 , (67.6)  , 0.199 , 46.6 ,Nasdaq Global Select (NasdaqGS),"DB:P91
Company: PTC Therapeutics, Inc.
(IQT242049407) - Deutsche Boerse AG (DB)"
PTG Energy Public Company Limited (SET:PTG),SET:PTG,Consumer Discretionary (Primary); Consumer Staples; Energy; Industrials; Information Technology, 14.1 , 0.786 , 3.73 , 6.73 , 28.9 , 0.413 , 4.42 , 3.23 , 78.8 ,The Stock Exchange of Thailand (SET),"SET:PTG-R
Company: PTG Energy Public Company Limited
(IQT241132511) - The Stock Exchange of Thailand (SET)"
PTK Acquisition Corp. (NYSEAM:PTK),NYSEAM:PTK,Financials (Primary),NM, 13.27 , 28.4 ,-,-, 0.158 ,-,-,-,NYSE MKT LLC (NYSEAM),"NYSEAM:PTK.U
Company: PTK Acquisition Corp.
(IQT676451975) - NYSE MKT LLC (NYSEAM)"
PTL Enterprises Limited (BSE:509220),BSE:509220,Industrials (Primary), 4.96 , 0.975 , 0.583 , 1.61 , 13.4 , 2.28 , 90.8 , 0.084 , 7.48 ,Mumbai Stock Exchange (BSE),"NSEI:PTL
Company: PTL Enterprises Limited
(IQT46356004) - National Stock Exchange of India (NSEI)"
PTT Exploration and Production Public Company Limited (SET:PTTEP),SET:PTTEP,Energy (Primary), 18.8 , 5.0 , 1.26 , 3.94 , 6.92 , 1.54 , 60.8 , 0.229 , 25.0 ,The Stock Exchange of Thailand (SET),"DB:PTTG
Company: PTT Exploration and Production Public Company Limited
(IQT26871762) - Deutsche Boerse AG (DB)

DB:NVAL
Company: PTT Exploration and Production Public Company Limited
(IQT26896411) - Deutsche Boerse AG (DB)

SET:PTTEP-R
Company: PTT Exploration and Production Public Company Limited
(IQT26896390) - The Stock Exchange of Thailand (SET)"
PTT Global Chemical Public Company Limited (SET:PTTGC),SET:PTTGC,Materials (Primary); Materials (Primary); Consumer Staples; Energy; Industrials; Real Estate; Utilities, 14.2 , 2.49 , 0.908 , (9.08)  , 6.58 , 2.73 , 10.8 , 0.699 , 34.9 ,The Stock Exchange of Thailand (SET),"DB:GCB1
Company: PTT Global Chemical Public Company Limited
(IQT171249151) - Deutsche Boerse AG (DB)

DB:GCB
Company: PTT Global Chemical Public Company Limited
(IQT142384028) - Deutsche Boerse AG (DB)

SET:PTTGC-R
Company: PTT Global Chemical Public Company Limited
(IQT141576462) - The Stock Exchange of Thailand (SET)"
PTT Oil and Retail Business Public Company Limited (SET:OR),SET:OR,Consumer Discretionary (Primary); Consumer Staples; Energy; Industrials, 26.3 , 1.26 , 3.83 ,-,-, 2.89 , 4.04 , 2.89 , 61.1 ,The Stock Exchange of Thailand (SET),"DB:7F80
Company: PTT Oil and Retail Business Public Company Limited
(IQT708469307) - Deutsche Boerse AG (DB)

DB:7F8
Company: PTT Oil and Retail Business Public Company Limited
(IQT670699359) - Deutsche Boerse AG (DB)

SET:OR-R
Company: PTT Oil and Retail Business Public Company Limited
(IQT699372387) - The Stock Exchange of Thailand (SET)"
PTT Public Company Limited (SET:PTT),SET:PTT,Energy (Primary); Consumer Discretionary; Financials; Industrials; Information Technology; Materials; Materials; Utilities, 15.8 , 1.67 , 1.19 , (7.27)  , 7.55 , 2.45 , 16.6 , 0.642 , 38.2 ,The Stock Exchange of Thailand (SET),"DB:PTOG
Company: PTT Public Company Limited
(IQT28559835) - Deutsche Boerse AG (DB)

DB:NVA3
Company: PTT Public Company Limited
(IQT20118015) - Deutsche Boerse AG (DB)

SET:PTT-R
Company: PTT Public Company Limited
(IQT20213686) - The Stock Exchange of Thailand (SET)"
"Pubang Landscape Architecture Co., Ltd (SZSE:002663)",SZSE:002663,Industrials (Primary),NM, 0.376 , 0.864 , (9.64)  , (4.75)  , 2.01 , (7.51)  , 0.347 , 16.3 ,Shenzhen Stock Exchange (SZSE),-
Public Financial Holdings Limited (SEHK:626),SEHK:626,Financials (Primary); Consumer Discretionary; Industrials; Real Estate, 6.94 , 0.436 , 0.333 , (1.95)  , 4.89 ,-,-,-,-,The Stock Exchange of Hong Kong Ltd. (SEHK),-
"Public Joint Stock Company ""Centerenergo"" (UKR:CEEN)",UKR:CEEN,Utilities (Primary),NM,-, 1.12 , 17.5 , (17.8)  , 0.702 , (0.701)  , 2.11 , 0.09 ,-,"DB:DBG
Company: Public Joint Stock Company ""Centerenergo""
(IQT20114042) - Deutsche Boerse AG (DB)"
"Public Joint Stock Company ""Novolipetsk Steel"" (LSE:NLMK)",LSE:NLMK,Materials (Primary); Materials (Primary), 11.2 , 42.78 , 3.58 , (3.38)  , 33.5 , 1.78 , 33.4 , 0.909 , 42.4 ,London Stock Exchange (LSE),"DB:N7MG
Company: Public Joint Stock Company ""Novolipetsk Steel""
(IQT25105732) - Deutsche Boerse AG (DB)"
Public Joint Stock Company Acron (MISX:AKRN),MISX:AKRN,Materials (Primary); Materials (Primary); Industrials, 9.34 , 110.61 , 4.12 , 11.5 , 33.5 , 0.869 , 33.1 , 0.57 , 63.1 ,-,"LSE:AKRN
Company: Public Joint Stock Company Acron
(IQT47366512) - London Stock Exchange (LSE)"
Public Joint Stock Company Aeroflot - Russian Airlines (MISX:AFLT),MISX:AFLT,Industrials (Primary); Consumer Discretionary; Financials,NM, 1.29 ,NM, (22.3)  ,NM, 0.571 , (39.3)  , 0.31 , 118.1 ,-,"DB:AETG
Company: Public Joint Stock Company Aeroflot - Russian Airlines
(IQT24600602) - Deutsche Boerse AG (DB)"
Public Joint Stock Company Gazprom (MISX:GAZP),MISX:GAZP,Energy (Primary); Industrials; Materials; Materials; Utilities, 9.44 , 5.16 , 0.443 , (0.011)  , 4.89 , 1.62 , 24.6 , 0.28 , 25.8 ,-,"BMV:OGZD N
Company: Public Joint Stock Company Gazprom
(IQT536181218) - Bolsa Mexicana de Valores (BMV)

DB:GAZ
Company: Public Joint Stock Company Gazprom
(IQT20204073) - Deutsche Boerse AG (DB)

LSE:OGZD
Company: Public Joint Stock Company Gazprom
(IQT20202375) - London Stock Exchange (LSE)

XTRA:GAZ
Company: Public Joint Stock Company Gazprom
(IQT32517162) - XETRA Trading Platform (XTRA)"
Public Joint Stock Company Gazprom Neft (MISX:SIBN),MISX:SIBN,Energy (Primary); Consumer Discretionary, 9.41 , 7.99 , 0.936 , 0.953 , 9.56 , 1.01 , 22.4 , 0.443 , 28.0 ,-,"DB:SCF
Company: Public Joint Stock Company Gazprom Neft
(IQT114676909) - Deutsche Boerse AG (DB)

LSE:GAZ
Company: Public Joint Stock Company Gazprom Neft
(IQT26434144) - London Stock Exchange (LSE)"
Public Joint Stock Company Magnit (MISX:MGNT),MISX:MGNT,Consumer Staples (Primary); Consumer Discretionary; Health Care; Information Technology; Real Estate, 12.9 , 98.78 , 2.85 , 10.9 ,-,-, 7.57 , 1.64 , 74.1 ,-,"DB:5M71
Company: Public Joint Stock Company Magnit
(IQT44036973) - Deutsche Boerse AG (DB)

LSE:MGNT
Company: Public Joint Stock Company Magnit
(IQT42725896) - London Stock Exchange (LSE)

LSE:50XD
Company: Public Joint Stock Company Magnit
(IQT42725897) - London Stock Exchange (LSE)"
Public Joint Stock Company Magnitogorsk Iron & Steel Works (MISX:MAGN),MISX:MAGN,Materials (Primary); Materials (Primary); Industrials, 9.3 , 1.11 , 1.78 , (4.71)  , 19.9 , 2.03 , 26.9 , 0.811 , 17.4 ,-,"DB:MHQ
Company: Public Joint Stock Company Magnitogorsk Iron & Steel Works
(IQT34065680) - Deutsche Boerse AG (DB)

LSE:MMK
Company: Public Joint Stock Company Magnitogorsk Iron & Steel Works
(IQT33751590) - London Stock Exchange (LSE)"
Public Joint Stock Company Mining and Metallurgical Company Norilsk Nickel (LSE:MNOD),LSE:MNOD,Materials (Primary); Materials (Primary); Consumer Discretionary; Energy; Industrials; Real Estate; Utilities, 16.0 , 46.3 , 13.5 , 19.3 , 81.1 , 1.58 , 49.3 , 0.774 , 67.9 ,London Stock Exchange (LSE),"DB:NNIC
Company: Public Joint Stock Company Mining and Metallurgical Company Norilsk Nickel
(IQT79145246) - Deutsche Boerse AG (DB)

XTRA:NNIC
Company: Public Joint Stock Company Mining and Metallurgical Company Norilsk Nickel
(IQT32517865) - XETRA Trading Platform (XTRA)"
Public Joint Stock Company Mosenergo (MISX:MSNG),MISX:MSNG,Utilities (Primary); Industrials, 8.04 , 0.045 , 0.279 , (0.506)  , 3.51 , 5.61 , 19.0 , 0.441 , 5.83 ,-,"DB:MRO
Company: Public Joint Stock Company Mosenergo
(IQT32517304) - Deutsche Boerse AG (DB)"
Public Joint Stock Company Novorossiysk Commercial Sea Port (MISX:NMTP),MISX:NMTP,Industrials (Primary), 9.84 , 0.13 , 1.5 , (12.7)  , 14.5 , 1.24 , 58.4 , 0.243 , 44.7 ,-,"LSE:NCSP
Company: Public Joint Stock Company Novorossiysk Commercial Sea Port
(IQT37507368) - London Stock Exchange (LSE)"
Public Joint Stock Company Polyus (MISX:PLZL),MISX:PLZL,Materials (Primary); Materials (Primary), 10.4 , 265.57 , 9.31 , 34.6 , 122.8 , 2.24 , 72.3 , 0.64 , 61.6 ,-,"DB:P6J1
Company: Public Joint Stock Company Polyus
(IQT611025904) - Deutsche Boerse AG (DB)

DB:P6J2
Company: Public Joint Stock Company Polyus
(IQT31783985) - Deutsche Boerse AG (DB)

LSE:PLZB
Company: Public Joint Stock Company Polyus
(IQT30705691) - London Stock Exchange (LSE)

LSE:PLZL
Company: Public Joint Stock Company Polyus
(IQT434236437) - London Stock Exchange (LSE)

LSE:PLZA
Company: Public Joint Stock Company Polyus
(IQT434236436) - London Stock Exchange (LSE)"
Public Joint Stock Company Rosneft Oil Company (LSE:ROSN),LSE:ROSN,Energy (Primary); Consumer Discretionary, 12.4 , 10.2 , 1.15 , (4.51)  , 9.11 , 0.964 , 20.9 , 0.362 , 44.8 ,London Stock Exchange (LSE),"DB:OJS1
Company: Public Joint Stock Company Rosneft Oil Company
(IQT28069931) - Deutsche Boerse AG (DB)"
Public Joint Stock Company Rostelecom (MISX:RTKM),MISX:RTKM,Communication Services (Primary); Consumer Discretionary; Financials; Industrials; Information Technology; Real Estate, 12.5 , 1.9 , 1.79 , 21.4 , 14.4 , 0.638 , 29.1 , 0.581 , 70.0 ,-,"DB:RTL
Company: Public Joint Stock Company Rostelecom
(IQT111424274) - Deutsche Boerse AG (DB)

LSE:RKMD
Company: Public Joint Stock Company Rostelecom
(IQT26339769) - London Stock Exchange (LSE)"
Public Joint Stock Company Severstal (LSE:SVST),LSE:SVST,Materials (Primary); Materials (Primary); Energy; Industrials, 10.7 , 29.11 , 5.29 , (3.8)  , 53.6 , 1.35 , 40.3 , 0.88 , 49.9 ,London Stock Exchange (LSE),"DB:RTS2
Company: Public Joint Stock Company Severstal
(IQT30134310) - Deutsche Boerse AG (DB)"
Public Joint-Stock Company Federal Grid Company of Unified Energy System (MISX:FEES),MISX:FEES,Utilities (Primary); Industrials, 4.72 , 0.004 , 0.288 , (1.67)  , 6.27 , 1.5 , 51.2 , 0.18 , 20.4 ,-,"DB:F9SA
Company: Public Joint-Stock Company Federal Grid Company of Unified Energy System
(IQT131289624) - Deutsche Boerse AG (DB)

LSE:FEES
Company: Public Joint-Stock Company Federal Grid Company of Unified Energy System
(IQT131056098) - London Stock Exchange (LSE)"
Public Joint-Stock Company Federal Hydro-Generating Company - RusHydro (MISX:HYDR),MISX:HYDR,Utilities (Primary), 8.93 , 0.016 , 0.607 , 4.09 , 6.71 , 1.38 , 26.9 , 0.46 , 25.3 ,-,"DB:RG2A
Company: Public Joint-Stock Company Federal Hydro-Generating Company - RusHydro
(IQT61819248) - Deutsche Boerse AG (DB)

LSE:HYDR
Company: Public Joint-Stock Company Federal Hydro-Generating Company - RusHydro
(IQT61864193) - London Stock Exchange (LSE)"
Public Joint-Stock Company PhosAgro (MISX:PHOR),MISX:PHOR,Materials (Primary); Materials (Primary); Consumer Staples, 12.3 , 89.4 , 4.95 , 13.1 , 43.7 , 0.918 , 35.5 , 0.812 , 61.0 ,-,"DB:P6SG
Company: Public Joint-Stock Company PhosAgro
(IQT240442508) - Deutsche Boerse AG (DB)

LSE:PHOR
Company: Public Joint-Stock Company PhosAgro
(IQT139063576) - London Stock Exchange (LSE)"
Public Joint-Stock Company Ukrtelecom (DB:UK1),DB:UK1,Communication Services (Primary); Information Technology, 2.45 , 0.207 , 0.133 ,-,-,-,-,-,-,Deutsche Boerse AG (DB),-
Public Power Corporation S.A. (ATSE:PPC),ATSE:PPC,Utilities (Primary); Financials,NM, 14.61 , 0.697 , (2.25)  , 0.086 , 0.928 , 18.6 , 0.341 , 57.3 ,-,"DB:PU8
Company: Public Power Corporation S.A.
(IQT20130656) - Deutsche Boerse AG (DB)

LSE:0MC5
Company: Public Power Corporation S.A.
(IQT38006271) - London Stock Exchange (LSE)"
Public Service Enterprise Group Incorporated (NYSE:PEG),NYSE:PEG,Utilities (Primary); Industrials, 14.4 , 80.88 , 1.85 , 1.38 , 13.4 , 0.791 , 39.6 , 0.196 , 52.3 ,New York Stock Exchange (NYSE),"BOVESPA:P1EG34
Company: Public Service Enterprise Group Incorporated
(IQT648904176) - Bolsa de Valores de Sao Paulo (BOVESPA)

DB:PSE
Company: Public Service Enterprise Group Incorporated
(IQT20195941) - Deutsche Boerse AG (DB)

LSE:0KS2
Company: Public Service Enterprise Group Incorporated
(IQT549909414) - London Stock Exchange (LSE)

XTRA:PSE
Company: Public Service Enterprise Group Incorporated
(IQT60205247) - XETRA Trading Platform (XTRA)"
Public Storage (NYSE:PSA),NYSE:PSA,Real Estate (Primary); Financials, 45.4 , 408.85 , 11.1 , 3.21 , 16.2 , 0.501 , 68.6 , 0.257 , 22.3 ,New York Stock Exchange (NYSE),"NYSE:PSA.PRP
Company: Public Storage
(IQT717720046) - New York Stock Exchange (NYSE)

NYSE:PSA.PRO
Company: Public Storage
(IQT694463154) - New York Stock Exchange (NYSE)

NYSE:PSA.PRN
Company: Public Storage
(IQT690307961) - New York Stock Exchange (NYSE)

NYSE:PSA.PRM
Company: Public Storage
(IQT683430416) - New York Stock Exchange (NYSE)

NYSE:PSA.PRL
Company: Public Storage
(IQT671720493) - New York Stock Exchange (NYSE)"
