Capital IQ Company Screening Report > [Financial Ratio Bot] Chemical companies test case,,,,,,,,,,,,,
,,,,,,,,,,,,,
Company Name,Exchange:Ticker,Industry Classifications,P/LTM Diluted EPS Before Extra [Latest] (x),"Day Close Price [Latest] (SGD, Historical rate)",P/BV [Latest] (x),"Total Revenues, 3 Yr CAGR % [LTM] (%)",Return on Equity % [LTM],Current Ratio [LTM],EBITDA Margin % [LTM],Total Asset Turnover [Latest Annual],Total Debt/Capital % [Latest Annual],Exchanges [Primary Listing],Exchanges [Secondary Listings]
"Jiangsu Yoke Technology Co., Ltd. (SZSE:002409)",SZSE:002409,Materials (Primary); Materials (Primary), 87.0 , 16.49 , 7.48 , 33.3 , 8.54 , 2.52 , 20.3 , 0.413 , 5.41 ,Shenzhen Stock Exchange (SZSE),-
"Jiangsu Yueda Investment Co., Ltd. (SHSE:600805)",SHSE:600805,Industrials (Primary); Consumer Discretionary; Energy; Financials; Materials; Materials; Utilities,NM, 0.78 , 0.69 , 24.0 , (23.9)  , 1.01 , (2.21)  , 0.287 , 33.9 ,Shanghai Stock Exchange (SHSE),-
"Jiangsu Yulong Steel Pipe Co., Ltd. (SHSE:601028)",SHSE:601028,Materials (Primary); Materials (Primary), 70.1 , 3.69 , 6.14 , 120.2 , 8.83 , 3.06 , 1.56 , 4.02 , 7.23 ,Shanghai Stock Exchange (SHSE),-
"Jiangsu Yunyi Electric Co., Ltd. (SZSE:300304)",SZSE:300304,Consumer Discretionary (Primary), 21.3 , 1.11 , 2.08 , 14.2 , 10.2 , 2.93 , 22.1 , 0.302 , 6.64 ,Shenzhen Stock Exchange (SZSE),-
"Jiangsu Yunyong Electronics and Technology Co.,Ltd (SHSE:688060)",SHSE:688060,Information Technology (Primary), 56.1 , 14.37 , 4.47 ,-, 11.6 , 20.7 , 24.4 , 0.411 ,-,Shanghai Stock Exchange (SHSE),-
"Jiangsu Yuxing Film Technology Co., Ltd (SZSE:300305)",SZSE:300305,Materials (Primary); Materials (Primary), 21.3 , 2.97 , 2.37 , 21.1 , 11.8 , 6.41 , 21.7 , 0.542 , 5.11 ,Shenzhen Stock Exchange (SZSE),-
"Jiangsu Yuyue Medical Equipment & Supply Co., Ltd. (SZSE:002223)",SZSE:002223,Health Care (Primary); Consumer Discretionary, 20.1 , 7.79 , 4.81 , 23.9 , 26.0 , 3.16 , 32.3 , 0.746 , 7.87 ,Shenzhen Stock Exchange (SZSE),-
"Jiangsu Zhangjiagang Rural Commercial Bank Co., Ltd (SZSE:002839)",SZSE:002839,Financials (Primary), 11.1 , 1.14 , 0.866 , 13.0 , 9.13 ,-,-,-,-,Shenzhen Stock Exchange (SZSE),-
"Jiangsu Zhengdan Chemical Industry Co., Ltd. (SZSE:300641)",SZSE:300641,Materials (Primary); Materials (Primary), 56.5 , 1.59 , 2.58 , 7.26 , 4.93 , 5.74 , 7.83 , 0.783 , 14.7 ,Shenzhen Stock Exchange (SZSE),-
"JiangSu Zhenjiang New Energy Equipment Co., Ltd. (SHSE:603507)",SHSE:603507,Industrials (Primary); Information Technology; Materials; Materials, 28.7 , 4.2 , 1.8 , 31.8 , 5.31 , 0.981 , 17.5 , 0.557 , 46.9 ,Shanghai Stock Exchange (SHSE),-
"Jiangsu Zhongchao Holding Co., Ltd. (SZSE:002471)",SZSE:002471,Industrials (Primary), 58.2 , 0.589 , 2.59 , (10.3)  , 4.12 , 1.17 , 4.5 , 0.914 , 59.6 ,Shenzhen Stock Exchange (SZSE),-
"Jiangsu Zhongli Group Co.,Ltd (SZSE:002309)",SZSE:002309,Industrials (Primary); Information Technology; Materials; Materials,NM, 1.21 , 0.871 , (21.0)  , (38.3)  , 1.14 , (4.09)  , 0.48 , 49.0 ,Shenzhen Stock Exchange (SZSE),-
"Jiangsu Zhongnan Construction Group Co., Ltd. (SZSE:000961)",SZSE:000961,Real Estate (Primary); Consumer Discretionary; Financials; Industrials; Materials; Materials, 3.2 , 1.23 , 0.778 , 31.0 , 19.4 , 1.19 , 8.75 , 0.242 , 62.3 ,Shenzhen Stock Exchange (SZSE),-
"Jiangsu Zhongshe Group Co., Ltd. (SZSE:002883)",SZSE:002883,Industrials (Primary), 20.6 , 2.47 , 2.75 , 28.6 , 14.4 , 2.64 , 15.1 , 0.603 , 8.76 ,Shenzhen Stock Exchange (SZSE),-
"Jiangsu Zhongtian Technology Co., Ltd. (SHSE:600522)",SHSE:600522,Industrials (Primary); Information Technology; Materials; Materials, 13.6 , 2.06 , 1.26 , 17.7 , 11.1 , 2.07 , 9.23 , 1.01 , 20.4 ,Shanghai Stock Exchange (SHSE),-
"Jiangsu Zijin Rural Commercial Bank Co.,Ltd (SHSE:601860)",SHSE:601860,Financials (Primary), 10.3 , 0.761 , 0.894 , 1.91 , 9.85 ,-,-,-,-,Shanghai Stock Exchange (SHSE),-
"Jiangsu Zitian Media Technology Co., Ltd (SZSE:300280)",SZSE:300280,Industrials (Primary), 12.7 , 7.14 , 2.7 , 59.7 , 21.7 , 1.34 , 30.4 , 0.501 , 14.0 ,Shenzhen Stock Exchange (SZSE),-
"Jiangsu Zongyi Co.,LTD (SHSE:600770)",SHSE:600770,Information Technology (Primary); Financials; Health Care; Utilities, 48.1 , 1.28 , 2.19 , (18.3)  , 4.24 , 3.74 , 13.3 , 0.062 , 6.91 ,Shanghai Stock Exchange (SHSE),-
"JiangsuJibeier Pharmaceutical Co., Ltd. (SHSE:688566)",SHSE:688566,Health Care (Primary), 34.3 , 5.37 , 2.91 ,-, 12.7 , 29.3 , 24.8 , 0.483 ,-,Shanghai Stock Exchange (SHSE),-
"Jiangxi Bank Co., Ltd. (SEHK:1916)",SEHK:1916,Financials (Primary), 9.11 , 0.574 , 0.48 , (4.44)  , 5.36 ,-,-,-,-,The Stock Exchange of Hong Kong Ltd. (SEHK),-
"Jiangxi Black Cat Carbon Black Inc.,Ltd (SZSE:002068)",SZSE:002068,Materials (Primary); Materials (Primary), 15.6 , 1.62 , 1.82 , (4.72)  , 12.1 , 1.14 , 13.5 , 0.788 , 38.0 ,Shenzhen Stock Exchange (SZSE),-
"Jiangxi Changyun Co., Ltd. (SHSE:600561)",SHSE:600561,Industrials (Primary); Consumer Discretionary; Real Estate,NM, 0.878 , 1.15 , (11.3)  , (12.5)  , 0.324 , 15.5 , 0.308 , 64.5 ,Shanghai Stock Exchange (SHSE),-
Jiangxi Copper Company Limited (SEHK:358),SEHK:358,Materials (Primary); Materials (Primary); Financials; Health Care; Industrials; Information Technology, 16.2 , 2.82 , 0.784 , 20.0 , 5.05 , 1.4 , 3.09 , 2.31 , 43.2 ,The Stock Exchange of Hong Kong Ltd. (SEHK),"SHSE:600362
Company: Jiangxi Copper Company Limited
(IQT20192289) - Shanghai Stock Exchange (SHSE)

DB:JIX
Company: Jiangxi Copper Company Limited
(IQT20114012) - Deutsche Boerse AG (DB)"
"Jiangxi Everbright Measurement Control Technology Co.,Ltd (SZSE:300906)",SZSE:300906,Information Technology (Primary), 39.1 , 7.61 , 3.53 , 6.37 ,-, 12.8 , 35.4 , 0.184 ,-,Shenzhen Stock Exchange (SZSE),-
"Jiangxi Fanli Digital Technology Co., Ltd (SHSE:600228)",SHSE:600228,Communication Services (Primary),-, 1.78 ,-,-,-,-,-,-,-,Shanghai Stock Exchange (SHSE),-
"Jiangxi Fushine Pharmaceutical Co., Ltd. (SZSE:300497)",SZSE:300497,Health Care (Primary), 20.3 , 2.77 , 2.29 , 13.8 , 12.7 , 2.47 , 28.6 , 0.45 , 12.7 ,Shenzhen Stock Exchange (SZSE),-
"Jiangxi Ganneng Co., Ltd. (SZSE:000899)",SZSE:000899,Utilities (Primary); Industrials, 17.5 , 1.08 , 0.989 , 10.5 , 5.75 , 0.789 , 21.5 , 0.349 , 34.0 ,Shenzhen Stock Exchange (SZSE),-
"Jiangxi Ganyue Expressway CO.,LTD. (SHSE:600269)",SHSE:600269,Industrials (Primary), 7.97 , 0.701 , 0.493 , 10.5 , 6.23 , 1.28 , 48.4 , 0.144 , 43.7 ,Shanghai Stock Exchange (SHSE),-
Jiangxi GETO New Materials Corporation Limited (SZSE:300986),SZSE:300986,Materials (Primary); Materials (Primary), 17.7 , 8.19 , 4.99 ,-, 32.8 , 0.597 , 58.6 , 0.632 , 47.8 ,Shenzhen Stock Exchange (SZSE),-
"Jiangxi Guoguang Commercial Chains Co., Ltd. (SHSE:605188)",SHSE:605188,Consumer Staples (Primary); Consumer Discretionary, 53.8 , 1.89 , 4.08 ,-, 8.23 , 1.25 , 5.58 , 1.17 , 13.3 ,Shanghai Stock Exchange (SHSE),-
"Jiangxi Guotai Group Co., Ltd. (SHSE:603977)",SHSE:603977,Materials (Primary); Materials (Primary), 19.9 , 1.53 , 1.83 , 45.8 , 9.73 , 2.81 , 20.1 , 0.489 , 20.3 ,Shanghai Stock Exchange (SHSE),-
"Jiangxi Hengda Hi-Tech Co.,Ltd. (SZSE:002591)",SZSE:002591,Materials (Primary); Materials (Primary); Industrials; Information Technology,NM, 1.19 , 2.28 , 6.92 , (49.5)  , 3.09 , 5.09 , 0.252 , 6.35 ,Shenzhen Stock Exchange (SZSE),-
"Jiangxi Hongcheng Environment Co.,Ltd. (SHSE:600461)",SHSE:600461,Utilities (Primary), 10.7 , 1.55 , 1.26 , 23.6 , 14.5 , 0.912 , 22.7 , 0.466 , 52.4 ,Shanghai Stock Exchange (SHSE),-
"Jiangxi Hongdu Aviation Industry Co., Ltd. (SHSE:600316)",SHSE:600316,Industrials (Primary), 158.6 , 8.23 , 5.49 , 32.0 , 3.55 , 1.79 , 2.17 , 0.56 , 9.77 ,Shanghai Stock Exchange (SHSE),-
"Jiangxi Huangshanghuang Group Food Co., Ltd. (SZSE:002695)",SZSE:002695,Consumer Staples (Primary), 29.6 , 3.34 , 3.72 , 17.1 , 12.6 , 5.33 , 14.0 , 0.841 , 4.41 ,Shenzhen Stock Exchange (SZSE),-
"Jiangxi Huawu Brake Co.,Ltd. (SZSE:300095)",SZSE:300095,Industrials (Primary), 19.0 , 1.99 , 2.51 , 26.0 , 13.1 , 1.47 , 23.3 , 0.482 , 35.5 ,Shenzhen Stock Exchange (SZSE),-
"Jiangxi Hungpai New Material Co., Ltd. (SHSE:605366)",SHSE:605366,Materials (Primary); Materials (Primary), 29.7 , 2.37 , 2.22 ,-, 9.38 , 6.17 , 17.3 , 0.602 , 0.471 ,Shanghai Stock Exchange (SHSE),-
"Jiangxi JDL Environmental Protection Co., Ltd. (SHSE:688057)",SHSE:688057,Industrials (Primary); Utilities, 16.5 , 6.51 , 2.75 , 21.4 , 18.6 , 9.08 , 44.9 , 0.356 , 1.4 ,Shanghai Stock Exchange (SHSE),-
"Jiangxi Jovo Energy Co., Ltd (SHSE:605090)",SHSE:605090,Energy (Primary); Consumer Discretionary, 12.8 , 6.94 , 4.34 ,-,-, 1.51 ,-, 2.28 , 27.1 ,Shanghai Stock Exchange (SHSE),-
"Jiangxi Lianchuang Opto-Electronic Science&Technology Co.,Ltd (SHSE:600363)",SHSE:600363,Information Technology (Primary); Industrials, 41.5 , 6.02 , 4.48 , 8.59 , 11.3 , 1.38 , 3.56 , 0.635 , 27.1 ,Shanghai Stock Exchange (SHSE),-
"Jiangxi Sanxin Medtec Co.,Ltd. (SZSE:300453)",SZSE:300453,Health Care (Primary), 44.8 , 3.19 , 7.22 , 32.0 , 18.9 , 1.64 , 20.8 , 0.787 , 11.8 ,Shenzhen Stock Exchange (SZSE),-
"Jiangxi Selon Industrial Co., Ltd. (SZSE:002748)",SZSE:002748,Materials (Primary); Materials (Primary),NM, 1.3 , 1.52 , 12.8 , (9.27)  , 0.739 , (0.621)  , 0.853 , 36.9 ,Shenzhen Stock Exchange (SZSE),-
"Jiangxi Special Electric Motor Co.,Ltd (SZSE:002176)",SZSE:002176,Industrials (Primary); Materials; Materials, 97.3 , 1.52 , 7.59 , (18.5)  , 6.36 , 0.756 , 6.25 , 0.353 , 50.8 ,Shenzhen Stock Exchange (SZSE),-
"Jiangxi Synergy Pharmaceutical Co., Ltd. (SZSE:300636)",SZSE:300636,Health Care (Primary), 45.1 , 3.37 , 4.0 , 16.2 , 9.55 , 2.72 , 29.4 , 0.351 , 41.3 ,Shenzhen Stock Exchange (SZSE),-
"Jiangxi Wannianqing Cement Co., Ltd. (SZSE:000789)",SZSE:000789,Materials (Primary); Materials (Primary), 6.44 , 2.42 , 1.4 , 21.0 , 25.2 , 1.61 , 23.4 , 0.93 , 15.8 ,Shenzhen Stock Exchange (SZSE),-
"Jiangxi Xinyu Guoke Technology Co., Ltd (SZSE:300722)",SZSE:300722,Industrials (Primary), 179.9 , 12.62 , 21.3 , 8.97 , 12.3 , 5.68 , 26.8 , 0.445 ,-,Shenzhen Stock Exchange (SZSE),-
Jiangxi Zhengbang Technology Co.Ltd. (SZSE:002157),SZSE:002157,Consumer Staples (Primary); Health Care; Industrials; Materials; Materials, 5.95 , 2.55 , 1.48 , 37.7 , 29.2 , 1.15 , 17.0 , 1.09 , 46.0 ,Shenzhen Stock Exchange (SZSE),-
"Jiangyin Electrical Alloy Co.,Ltd (SZSE:300697)",SZSE:300697,Industrials (Primary); Materials; Materials, 30.8 , 2.68 , 4.67 , 9.8 , 16.0 , 2.73 , 10.9 , 1.28 , 24.3 ,Shenzhen Stock Exchange (SZSE),-
"Jiangyin Haida Rubber And Plastic Co., Ltd. (SZSE:300320)",SZSE:300320,Materials (Primary); Materials (Primary), 17.6 , 1.32 , 2.06 , 15.7 , 12.0 , 2.24 , 15.4 , 0.775 , 14.9 ,Shenzhen Stock Exchange (SZSE),-
"Jiangyin Hengrun Heavy Industries Co., Ltd (SHSE:603985)",SHSE:603985,Materials (Primary); Materials (Primary), 8.14 , 3.49 , 2.7 , 49.7 , 37.7 , 1.68 , 26.5 , 1.03 , 27.1 ,Shanghai Stock Exchange (SHSE),-
"Jiangyin Jianghua Microelectronics Materials Co., Ltd (SHSE:603078)",SHSE:603078,Materials (Primary); Materials (Primary); Information Technology, 79.3 , 5.27 , 4.3 , 18.7 , 6.02 , 1.3 , 15.7 , 0.338 , 30.5 ,Shanghai Stock Exchange (SHSE),-
"Jianmin Pharmaceutical Group Co., Ltd. (SHSE:600976)",SHSE:600976,Health Care (Primary), 37.2 , 10.77 , 5.46 , 2.87 , 15.5 , 1.37 , 3.52 , 1.13 , 1.49 ,Shanghai Stock Exchange (SHSE),-
Jianpu Technology Inc. (NYSE:JT),NYSE:JT,Financials (Primary),NM, 3.79 , 0.413 , 10.2 , (40.9)  , 2.33 , (30.9)  , 0.699 , 6.32 ,New York Stock Exchange (NYSE),"DB:JT13
Company: Jianpu Technology Inc.
(IQT545936591) - Deutsche Boerse AG (DB)"
Jianzhong Construction Development Limited (SEHK:589),SEHK:589,Industrials (Primary), 10.3 , 0.213 , 0.592 , 36.9 , 6.23 , 1.63 , 13.4 , 0.667 , 26.1 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
"JiaoZuo WanFang Aluminum Manufacturing Co., Ltd (SZSE:000612)",SZSE:000612,Materials (Primary); Materials (Primary); Energy; Industrials; Utilities, 12.5 , 1.47 , 1.72 , 2.14 , 14.7 , 0.899 , 18.5 , 0.671 , 20.9 ,Shenzhen Stock Exchange (SZSE),-
Jiashili Group Limited (SEHK:1285),SEHK:1285,Consumer Staples (Primary), 4.26 , 0.301 , 0.685 , 8.93 , 17.2 , 1.13 , 12.8 , 0.891 , 25.6 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
"Jiawei Renewable Energy Co., Ltd. (SZSE:300317)",SZSE:300317,Industrials (Primary); Information Technology; Utilities, 106.9 , 1.41 , 2.92 , (35.8)  , 2.8 , 1.07 , 19.2 , 0.208 , 20.7 ,Shenzhen Stock Exchange (SZSE),-
"JiaXing Gas Group Co., Ltd. (SEHK:9908)",SEHK:9908,Utilities (Primary); Industrials; Real Estate, 10.9 , 1.76 , 1.61 , 13.0 , 17.2 , 1.49 , 16.1 , 0.83 , 26.9 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Jiayin Group Inc. (NasdaqGM:JFIN),NasdaqGM:JFIN,Financials (Primary); Communication Services, 6.46 , 7.4 ,NM,-,NM, 1.14 , 29.3 , 2.12 ,NM,Nasdaq Global Market (NasdaqGM),-
"Jiayou International Logistics Co.,Ltd (SHSE:603871)",SHSE:603871,Industrials (Primary), 12.8 , 3.37 , 2.09 , (1.85)  , 18.5 , 3.83 , 14.6 , 1.13 , 22.0 ,Shanghai Stock Exchange (SHSE),-
Jiayuan International Group Limited (SEHK:2768),SEHK:2768,Real Estate (Primary); Industrials, 3.44 , 0.585 , 0.84 , 34.1 , 24.1 , 1.51 , 28.7 , 0.274 , 57.0 ,The Stock Exchange of Hong Kong Ltd. (SEHK),"DB:1J9
Company: Jiayuan International Group Limited
(IQT328084505) - Deutsche Boerse AG (DB)"
Jiayuan Services Holdings Limited (SEHK:1153),SEHK:1153,Industrials (Primary); Consumer Discretionary, 23.0 , 0.661 , 3.86 , 43.1 , 20.6 , 2.07 , 18.6 , 0.687 , 0.402 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
"Jibannet Holdings Co., Ltd. (TSE:6072)",TSE:6072,Industrials (Primary); Financials,NM, 2.56 , 3.75 , (9.38)  , (2.56)  , 5.85 , 6.08 , 1.18 , 11.1 ,The Tokyo Stock Exchange (TSE),-
"JICHODO Co.,Ltd. (TSE:3597)",TSE:3597,Consumer Discretionary (Primary), 15.5 , 95.24 , 0.679 , 1.14 , 4.44 , 5.69 , 11.3 , 0.479 , 7.26 ,The Tokyo Stock Exchange (TSE),-
"JICO co., Ltd (KOSE:A010580)",KOSE:A010580,Consumer Discretionary (Primary),NM,-, 0.513 , 1.53 , (79.8)  , 0.296 , (2.24)  , 1.11 , 57.8 ,Korea Stock Exchange (KOSE),-
JIG-SAW INC. (TSE:3914),TSE:3914,Information Technology (Primary), 225.4 , 115.16 , 37.9 , 21.0 , 18.8 , 3.85 , 17.7 , 1.0 , 12.8 ,The Tokyo Stock Exchange (TSE),-
Jigar Cables Limited (BSE:540651),BSE:540651,Industrials (Primary), 64.2 , 0.697 , 1.61 , (10.2)  , 2.98 , 2.65 , 5.09 , 0.669 , 25.2 ,Mumbai Stock Exchange (BSE),-
"Jih Lin Technology Co., Ltd. (TWSE:5285)",TWSE:5285,Information Technology (Primary), 42.4 , 4.54 , 4.13 , 2.96 , 10.4 , 2.09 , 11.3 , 0.833 , 50.9 ,Taiwan Stock Exchange (TWSE),-
Jihua Group Corporation Limited (SHSE:601718),SHSE:601718,Industrials (Primary); Consumer Discretionary; Health Care,NM, 0.595 , 0.745 , (14.3)  , (4.75)  , 2.71 , (0.057)  , 0.489 , 24.8 ,Shanghai Stock Exchange (SHSE),-
JIK Industries Limited (BSE:511618),BSE:511618,Consumer Discretionary (Primary),-, 0.014 ,-, (42.1)  ,-,-, (183.9)  , 0.001 ,NM,Mumbai Stock Exchange (BSE),"NSEI:JIKIND
Company: JIK Industries Limited
(IQT46492339) - National Stock Exchange of India (NSEI)"
"Jikai Equipment Manufacturing Co., Ltd. (SZSE:002691)",SZSE:002691,Industrials (Primary); Energy,NM, 0.873 , 1.63 , (19.0)  , (0.912)  , 4.03 , 4.12 , 0.224 , 7.41 ,Shenzhen Stock Exchange (SZSE),-
"Jilin Aodong Pharmaceutical Group Co., Ltd. (SZSE:000623)",SZSE:000623,Health Care (Primary); Consumer Staples; Industrials, 10.4 , 3.19 , 0.743 , (10.2)  , 7.54 , 4.25 , 3.88 , 0.085 , 9.54 ,Shenzhen Stock Exchange (SZSE),-
"Jilin Chemical Fibre Stock Co.,Ltd (SZSE:000420)",SZSE:000420,Materials (Primary); Materials (Primary); Consumer Discretionary,NM, 0.759 , 2.59 , 7.07 , (7.21)  , 0.477 , 14.1 , 0.291 , 51.6 ,Shenzhen Stock Exchange (SZSE),-
"Jilin Chengcheng Group Co.,Ltd (SHSE:600247)",SHSE:600247,Industrials (Primary); Real Estate,NM,-,NM, (74.8)  ,NM, 0.008 , (75.5)  , 0.014 , 116.5 ,Shanghai Stock Exchange (SHSE),-
"Jilin Electric Power Co.,Ltd. (SZSE:000875)",SZSE:000875,Utilities (Primary); Industrials, 19.6 , 1.24 , 1.56 , 25.0 , 7.65 , 0.642 , 41.3 , 0.203 , 75.8 ,Shenzhen Stock Exchange (SZSE),-
"Jilin Expressway Co., Ltd. (SHSE:601518)",SHSE:601518,Industrials (Primary), 14.7 , 0.476 , 0.812 , 1.03 , 4.61 , 1.4 , 55.1 , 0.129 , 32.1 ,Shanghai Stock Exchange (SHSE),-
"Jilin Forest Industry Co., Ltd. (SHSE:600189)",SHSE:600189,Materials (Primary); Materials (Primary); Consumer Discretionary; Consumer Staples; Industrials, 66.6 , 2.42 , 5.64 , 9.4 , 6.6 , 0.922 , 18.1 , 0.274 , 54.1 ,Shanghai Stock Exchange (SHSE),-
"Jilin Jian Yisheng Pharmaceutical Co., Ltd. (SZSE:002566)",SZSE:002566,Health Care (Primary); Consumer Staples, 29.5 , 1.67 , 1.26 , (6.49)  , 4.63 , 4.05 , 16.7 , 0.318 , 16.4 ,Shenzhen Stock Exchange (SZSE),-
"Jilin Jinguan Electric Co., Ltd. (SZSE:300510)",SZSE:300510,Industrials (Primary), 70.0 , 1.24 , 1.86 , 0.692 , 2.6 , 4.41 , (1.13)  , 0.237 , 7.23 ,Shenzhen Stock Exchange (SZSE),-
Jilin Jiutai Rural Commercial Bank Corporation Limited (SEHK:6122),SEHK:6122,Financials (Primary), 7.17 , 0.407 , 0.608 , (3.35)  , 7.83 ,-,-,-,-,The Stock Exchange of Hong Kong Ltd. (SEHK),"DB:2JJ
Company: Jilin Jiutai Rural Commercial Bank Corporation Limited
(IQT417017682) - Deutsche Boerse AG (DB)"
"Jilin Jlu Communication Design Institute Co., Ltd (SZSE:300597)",SZSE:300597,Information Technology (Primary), 62.4 , 1.92 , 2.62 , 5.37 , 3.88 , 3.97 , 7.39 , 0.451 ,-,Shenzhen Stock Exchange (SZSE),-
"Jilin Liyuan Precision Manufacturing Co., Ltd. (SZSE:002501)",SZSE:002501,Materials (Primary); Materials (Primary); Industrials, 1.96 , 0.551 , 4.36 , (64.1)  ,NM, 2.28 , (161.3)  , 0.032 , 9.89 ,Shenzhen Stock Exchange (SZSE),-
"Jilin OLED Material Tech Co., Ltd. (SHSE:688378)",SHSE:688378,Information Technology (Primary), 54.6 , 14.03 , 2.95 , 84.5 , 7.57 , 7.8 , 24.2 , 0.199 , 1.32 ,Shanghai Stock Exchange (SHSE),-
Jilin Province Chuncheng Heating Company Limited (SEHK:1853),SEHK:1853,Utilities (Primary); Industrials, 5.0 , 0.365 , 0.931 , 19.6 , 15.4 , 0.844 , 16.4 , 0.57 , 0.167 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Jilin Province Huinan Changlong Bio-pharmacy Company Limited (SEHK:8049),SEHK:8049,Health Care (Primary), 4.44 , 0.216 , 0.439 , (0.603)  , 10.3 ,-, 22.3 , 0.358 , 0.03 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
"Jilin Sino-Microelectronics Co., Ltd. (SHSE:600360)",SHSE:600360,Information Technology (Primary), 225.5 , 1.84 , 2.77 , 2.19 , 1.16 , 1.66 , 12.1 , 0.29 , 39.9 ,Shanghai Stock Exchange (SHSE),-
"Jilin University Zhengyuan Information Technologies Co., Ltd. (SZSE:003029)",SZSE:003029,Information Technology (Primary), 37.6 , 5.12 , 4.87 ,-,-,-,-, 0.575 , 0.716 ,Shenzhen Stock Exchange (SZSE),-
"Jilin Yatai (Group) Co., Ltd. (SHSE:600881)",SHSE:600881,Materials (Primary); Materials (Primary); Consumer Discretionary; Energy; Financials; Health Care; Industrials; Real Estate, 65.4 , 0.591 , 0.651 , 3.33 , (1.41)  , 0.862 , 4.41 , 0.331 , 62.0 ,Shanghai Stock Exchange (SHSE),-
"Jilin Zixin Pharmaceutical Industrial Co.,Ltd. (SZSE:002118)",SZSE:002118,Health Care (Primary),NM, 0.557 , 0.919 , (42.2)  , (17.5)  , 1.47 , (98.8)  , 0.027 , 59.1 ,Shenzhen Stock Exchange (SZSE),-
Jiminy Cricket Sicav SA (BME:S2700),BME:S2700,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
"Jimoto Holdings, Inc. (TSE:7161)",TSE:7161,Financials (Primary); Information Technology,NM, 7.88 , 0.119 , (1.17)  , (2.79)  ,-,-,-,-,The Tokyo Stock Exchange (TSE),-
"Jimoty, Inc. (TSE:7082)",TSE:7082,Communication Services (Primary), 38.7 , 25.81 , 8.42 ,-,-, 8.31 , 28.4 , 1.03 ,-,The Tokyo Stock Exchange (TSE),-
Jimu Group Limited (SEHK:8187),SEHK:8187,Consumer Discretionary (Primary); Financials; Industrials,NM, 0.028 , 10.2 , (29.4)  , (42.4)  ,-, (6.34)  , 1.93 , 50.1 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
"Jin Air Co., Ltd. (KOSE:A272450)",KOSE:A272450,Industrials (Primary), 14.2 , 25.37 , 2.37 , (43.2)  , (256.4)  , 0.564 , (59.9)  , 0.431 , 79.1 ,Korea Stock Exchange (KOSE),-
"Jin Tong Ling Technology Group Co., Ltd. (SZSE:300091)",SZSE:300091,Industrials (Primary), 76.1 , 0.861 , 1.88 , (1.9)  , 2.08 , 1.38 , 14.8 , 0.236 , 42.5 ,Shenzhen Stock Exchange (SZSE),-
Jinaam's Dress Limited (BSE:542653),BSE:542653,Consumer Discretionary (Primary), 23.5 , 0.089 , 0.087 , (11.9)  , 0.661 , 1.9 , 9.97 , 0.514 , 36.2 ,Mumbai Stock Exchange (BSE),-
"Jinan Acetate Chemical Co., Ltd. (TWSE:4763)",TWSE:4763,Materials (Primary); Materials (Primary); Consumer Discretionary, 13.3 , 5.07 , 3.93 , 11.2 , 29.7 , 1.98 , 24.1 , 0.826 , 39.4 ,Taiwan Stock Exchange (TWSE),-
"Jinan High-tech Development Co., Ltd. (SHSE:600807)",SHSE:600807,Real Estate (Primary); Financials; Materials; Materials,NM, 0.63 , 6.41 , (15.8)  , (100.1)  , 0.893 , 9.81 , 0.244 , 62.5 ,Shanghai Stock Exchange (SHSE),-
Jinchuan Group International Resources Co. Ltd (SEHK:2362),SEHK:2362,Materials (Primary); Materials (Primary); Industrials, 72.3 , 0.213 , 2.31 , (1.09)  , 4.18 , 1.54 , 27.1 , 0.303 , 25.5 ,The Stock Exchange of Hong Kong Ltd. (SEHK),"DB:GDZD
Company: Jinchuan Group International Resources Co. Ltd
(IQT127972363) - Deutsche Boerse AG (DB)"
Jindal Capital Limited (BSE:530405),BSE:530405,Financials (Primary), 26.4 , 0.276 , 1.35 , (19.2)  , 5.28 , 56.1 , 11.3 , 0.758 , 1.57 ,Mumbai Stock Exchange (BSE),-
Jindal Cotex Limited (NSEI:JINDCOT),NSEI:JINDCOT,Consumer Discretionary (Primary); Utilities, 0.625 , 0.045 , 0.144 ,-,-,-, 2.12 , 0.108 , 72.7 ,National Stock Exchange of India (NSEI),"BSE:533103
Company: Jindal Cotex Limited
(IQT69119037) - Mumbai Stock Exchange (BSE)"
Jindal Drilling & Industries Limited (BSE:511034),BSE:511034,Energy (Primary),NM, 2.36 , 0.326 , 39.7 , (0.49)  , 1.15 , 15.7 , 0.222 , 22.7 ,Mumbai Stock Exchange (BSE),"NSEI:JINDRILL
Company: Jindal Drilling & Industries Limited
(IQT46355873) - National Stock Exchange of India (NSEI)"
Jindal Hotels Limited (BSE:507981),BSE:507981,Consumer Discretionary (Primary),NM, 0.631 , 1.25 , (22.8)  , (48.7)  , 1.86 , (7.73)  , 0.187 , 75.5 ,Mumbai Stock Exchange (BSE),-
